"term","frequency","density","occurrence"
"to be honest with you when i think computer science i
think of some guy sitting behind a computer all day in a dark room its a
necessity but i wouldnt take it any further",1,1.8136641456735e-05,0.002
"toc",1,1.8136641456735e-05,0.002
"today",17,0.000308322904764496,0.028
"todays",7,0.000126956490197145,0.012
"toddler",9,0.000163229773110615,0.008
"toddlerfriendly",1,1.8136641456735e-05,0.002
"toddlers",3,5.44099243702051e-05,0.006
"to find",1,1.8136641456735e-05,0.002
"tofrom",1,1.8136641456735e-05,0.002
"together",12,0.00021763969748082,0.024
"togther",1,1.8136641456735e-05,0.002
"toi",1,1.8136641456735e-05,0.002
"toilet",6,0.00010881984874041,0.008
"toilets",1,1.8136641456735e-05,0.002
"to keep the prohunt 
thing in the papers",2,3.62732829134701e-05,0.002
"tokenizer",2,3.62732829134701e-05,0.004
"tokyo",2,3.62732829134701e-05,0.002
"told",33,0.000598509168072256,0.052
"tolerably",1,1.8136641456735e-05,0.002
"tolerance",2,3.62732829134701e-05,0.004
"tolerate",2,3.62732829134701e-05,0.002
"tolerating",1,1.8136641456735e-05,0.002
"toll",1,1.8136641456735e-05,0.002
"tom",11,0.000199503056024085,0.02
"to many people nowadays the cutting edge of banking technology is web
 technology",1,1.8136641456735e-05,0.002
"tomdiamonds",1,1.8136641456735e-05,0.002
"tommorow",1,1.8136641456735e-05,0.002
"tomorrow",3,5.44099243702051e-05,0.006
"tomwhoreslacknet",1,1.8136641456735e-05,0.002
"ton",3,5.44099243702051e-05,0.006
"tonal",1,1.8136641456735e-05,0.002
"tone",1,1.8136641456735e-05,0.002
"toned",1,1.8136641456735e-05,0.002
"tongue",2,3.62732829134701e-05,0.004
"tongueincheek",2,3.62732829134701e-05,0.004
"tongues",2,3.62732829134701e-05,0.004
"tonight",2,3.62732829134701e-05,0.004
"tonnes",1,1.8136641456735e-05,0.002
"tons",3,5.44099243702051e-05,0.006
"tony",9,0.000163229773110615,0.014
"tonysvanstromcom",1,1.8136641456735e-05,0.002
"too",33,0.000598509168072256,0.052
"tool",5,9.06832072836752e-05,0.01
"tool",1,1.8136641456735e-05,0.002
"toolbox",6,0.00010881984874041,0.004
"toolboxbra",1,1.8136641456735e-05,0.002
"toolboxbrnbspnbsp",1,1.8136641456735e-05,0.002
"toolless",1,1.8136641456735e-05,0.002
"tools",10,0.00018136641456735,0.02
"top",27,0.000489689319331846,0.048
"topdirutils",2,3.62732829134701e-05,0.004
"topic",1,1.8136641456735e-05,0.002
"topless",2,3.62732829134701e-05,0.004
"topping",3,5.44099243702051e-05,0.006
"toppling",1,1.8136641456735e-05,0.002
"toptobottom",1,1.8136641456735e-05,0.002
"tor",1,1.8136641456735e-05,0.002
"to reduce the publics exposure to
harmful diesel emissions the bush administration should  fully implement
clean air standards for diesel trucks and buses and should pass equivalent
standards for diesel construction and farm equipment",1,1.8136641456735e-05,0.002
"torn",2,3.62732829134701e-05,0.004
"toronto",4,7.25465658269402e-05,0.004
"torque",1,1.8136641456735e-05,0.002
"torre",1,1.8136641456735e-05,0.002
"tortoise",1,1.8136641456735e-05,0.002
"torun",2,3.62732829134701e-05,0.004
"torvalds",1,1.8136641456735e-05,0.002
"toshiba",2,3.62732829134701e-05,0.004
"toss",1,1.8136641456735e-05,0.002
"total",8,0.00014509313165388,0.016
"totality",2,3.62732829134701e-05,0.004
"totality of evidence from human animal
and other supporting studies",1,1.8136641456735e-05,0.002
"totally",12,0.00021763969748082,0.02
"totally suck for nontrivial apps",1,1.8136641456735e-05,0.002
"totally willing to help",1,1.8136641456735e-05,0.002
"to the best of my
alb knowledge they have all been successful",1,1.8136641456735e-05,0.002
"to the best of my
knowledge they have all been successful",1,1.8136641456735e-05,0.002
"toubon law",1,1.8136641456735e-05,0.002
"toubon 
law",1,1.8136641456735e-05,0.002
"touch",6,0.00010881984874041,0.012
"touching",1,1.8136641456735e-05,0.002
"tough",1,1.8136641456735e-05,0.002
"tougher",2,3.62732829134701e-05,0.002
"touppersubstrstr",2,3.62732829134701e-05,0.002
"tour",1,1.8136641456735e-05,0.002
"touting",1,1.8136641456735e-05,0.002
"towards",8,0.00014509313165388,0.016
"towers",3,5.44099243702051e-05,0.006
"town",11,0.000199503056024085,0.016
"towns",1,1.8136641456735e-05,0.002
"toy",1,1.8136641456735e-05,0.002
"toys",6,0.00010881984874041,0.012
"trace",2,3.62732829134701e-05,0.004
"traceback",1,1.8136641456735e-05,0.002
"tracebacks",1,1.8136641456735e-05,0.002
"traced",1,1.8136641456735e-05,0.002
"traces",2,3.62732829134701e-05,0.004
"tracey",1,1.8136641456735e-05,0.002
"track",5,9.06832072836752e-05,0.01
"trackbike",1,1.8136641456735e-05,0.002
"trackbikecom",1,1.8136641456735e-05,0.002
"tracked",2,3.62732829134701e-05,0.004
"tracking",1,1.8136641456735e-05,0.002
"traction",3,5.44099243702051e-05,0.006
"tractors",1,1.8136641456735e-05,0.002
"trade",8,0.00014509313165388,0.016
"trademark",2,3.62732829134701e-05,0.004
"trademarks",1,1.8136641456735e-05,0.002
"tradeoffs",2,3.62732829134701e-05,0.004
"trades",1,1.8136641456735e-05,0.002
"trading",1,1.8136641456735e-05,0.002
"traditional",8,0.00014509313165388,0.016
"traditions",1,1.8136641456735e-05,0.002
"traffic",20,0.000362732829134701,0.026
"tragically",1,1.8136641456735e-05,0.002
"trail",1,1.8136641456735e-05,0.002
"trailing",1,1.8136641456735e-05,0.002
"train",3,5.44099243702051e-05,0.006
"trainers",1,1.8136641456735e-05,0.002
"training",2,3.62732829134701e-05,0.004
"tramp",1,1.8136641456735e-05,0.002
"transaction",3,5.44099243702051e-05,0.006
"transactions",4,7.25465658269402e-05,0.008
"transcribed",1,1.8136641456735e-05,0.002
"transcripts",3,5.44099243702051e-05,0.002
"transfer",12,0.00021763969748082,0.02
"transferprice",1,1.8136641456735e-05,0.002
"transferred",2,3.62732829134701e-05,0.004
"transferring",2,3.62732829134701e-05,0.004
"transform",3,5.44099243702051e-05,0.006
"transformations",1,1.8136641456735e-05,0.002
"transforms",1,1.8136641456735e-05,0.002
"transit",2,3.62732829134701e-05,0.004
"translate",2,3.62732829134701e-05,0.004
"translated",2,3.62732829134701e-05,0.004
"translates",3,5.44099243702051e-05,0.002
"translating",2,3.62732829134701e-05,0.004
"translation",5,9.06832072836752e-05,0.008
"translations",5,9.06832072836752e-05,0.006
"translator",6,0.00010881984874041,0.004
"translators",1,1.8136641456735e-05,0.002
"transmission",1,1.8136641456735e-05,0.002
"transmissions",1,1.8136641456735e-05,0.002
"transmitted",3,5.44099243702051e-05,0.002
"transnational",2,3.62732829134701e-05,0.004
"transponders",2,3.62732829134701e-05,0.004
"transport",1,1.8136641456735e-05,0.002
"transylvania",1,1.8136641456735e-05,0.002
"trapped",2,3.62732829134701e-05,0.004
"trappings",1,1.8136641456735e-05,0.002
"trash",2,3.62732829134701e-05,0.004
"traumatize",1,1.8136641456735e-05,0.002
"travel",3,5.44099243702051e-05,0.006
"travellers",1,1.8136641456735e-05,0.002
"travelling",1,1.8136641456735e-05,0.002
"treaclebps",2,3.62732829134701e-05,0.004
"treasure",1,1.8136641456735e-05,0.002
"treat",1,1.8136641456735e-05,0.002
"treated",6,0.00010881984874041,0.012
"treating",2,3.62732829134701e-05,0.004
"treatment",4,7.25465658269402e-05,0.008
"treats",1,1.8136641456735e-05,0.002
"treaty",1,1.8136641456735e-05,0.002
"tree",10,0.00018136641456735,0.02
"trees",2,3.62732829134701e-05,0.004
"trekking",1,1.8136641456735e-05,0.002
"tremendously",1,1.8136641456735e-05,0.002
"trend",3,5.44099243702051e-05,0.004
"trends",2,3.62732829134701e-05,0.004
"trendy",1,1.8136641456735e-05,0.002
"tretvskirqryvkoaxojhqizurgovbnidpkeokkulzxkuxcgzsulkkvaaux",1,1.8136641456735e-05,0.002
"trevor",1,1.8136641456735e-05,0.002
"trial",6,0.00010881984874041,0.004
"trials",2,3.62732829134701e-05,0.002
"tribal",1,1.8136641456735e-05,0.002
"tribute",3,5.44099243702051e-05,0.006
"trick",3,5.44099243702051e-05,0.006
"tricked",1,1.8136641456735e-05,0.002
"trickled",1,1.8136641456735e-05,0.002
"tricks",2,3.62732829134701e-05,0.004
"tricky",3,5.44099243702051e-05,0.004
"tried",37,0.000671055733899197,0.064
"triedneeded",1,1.8136641456735e-05,0.002
"tries",1,1.8136641456735e-05,0.002
"trigger camera",2,3.62732829134701e-05,0.002
"triggercameras",1,1.8136641456735e-05,0.002
"triggers",1,1.8136641456735e-05,0.002
"trillian",4,7.25465658269402e-05,0.002
"trillion",1,1.8136641456735e-05,0.002
"trillions",1,1.8136641456735e-05,0.002
"trip",5,9.06832072836752e-05,0.008
"triplicate",2,3.62732829134701e-05,0.004
"trisecting",1,1.8136641456735e-05,0.002
"triumphs",3,5.44099243702051e-05,0.006
"trivia",1,1.8136641456735e-05,0.002
"trivial",20,0.000362732829134701,0.02
"troll",1,1.8136641456735e-05,0.002
"tropical",2,3.62732829134701e-05,0.004
"trouble",18,0.000326459546221231,0.026
"troubled",4,7.25465658269402e-05,0.002
"troubles",1,1.8136641456735e-05,0.002
"troupe",1,1.8136641456735e-05,0.002
"troy",5,9.06832072836752e-05,0.01
"trtd",25,0.000453416036418376,0.002
"trtdfont",1,1.8136641456735e-05,0.002
"trtdtable",1,1.8136641456735e-05,0.002
"tru",1,1.8136641456735e-05,0.002
"truck",7,0.000126956490197145,0.006
"truckers",1,1.8136641456735e-05,0.002
"trucks",6,0.00010881984874041,0.006
"true",47,0.000852422148466547,0.076
"truly",6,0.00010881984874041,0.01
"trumped",1,1.8136641456735e-05,0.002
"trumpet",4,7.25465658269402e-05,0.008
"trunc",1,1.8136641456735e-05,0.002
"truncate",2,3.62732829134701e-05,0.002
"trust",7,0.000126956490197145,0.012
"trusted",6,0.00010881984874041,0.008
"trustfunded",1,1.8136641456735e-05,0.002
"trusty",1,1.8136641456735e-05,0.002
"truth",8,0.00014509313165388,0.016
"truth is an odd number",1,1.8136641456735e-05,0.002
"try",55,0.000997515280120427,0.094
"tryed",1,1.8136641456735e-05,0.002
"trying",44,0.000798012224096342,0.072
"tsystemscom",1,1.8136641456735e-05,0.002
"ttys",2,3.62732829134701e-05,0.004
"tue",28,0.000507825960788581,0.054
"tuesday",32,0.000580372526615521,0.048
"tufts",1,1.8136641456735e-05,0.002
"tuition",2,3.62732829134701e-05,0.004
"tula",1,1.8136641456735e-05,0.002
"tulikunde",1,1.8136641456735e-05,0.002
"tulumweni",2,3.62732829134701e-05,0.002
"tumble",1,1.8136641456735e-05,0.002
"tumblers",1,1.8136641456735e-05,0.002
"tumor",1,1.8136641456735e-05,0.002
"tune",1,1.8136641456735e-05,0.002
"tuning",1,1.8136641456735e-05,0.002
"turing",2,3.62732829134701e-05,0.004
"turkey",1,1.8136641456735e-05,0.002
"turnaround",2,3.62732829134701e-05,0.002
"turnarounds",1,1.8136641456735e-05,0.002
"turnover",1,1.8136641456735e-05,0.002
"turpin",15,0.000272049621851026,0.03
"tussauds",1,1.8136641456735e-05,0.002
"tutorials",1,1.8136641456735e-05,0.002
"tutoring",2,3.62732829134701e-05,0.004
"tuxracer",1,1.8136641456735e-05,0.002
"tweaking",2,3.62732829134701e-05,0.004
"twenties",5,9.06832072836752e-05,0.01
"twentieth",1,1.8136641456735e-05,0.002
"twenty",2,3.62732829134701e-05,0.004
"twentyfive",1,1.8136641456735e-05,0.002
"twice",10,0.00018136641456735,0.018
"twin",2,3.62732829134701e-05,0.004
"twisted",1,1.8136641456735e-05,0.002
"twit",1,1.8136641456735e-05,0.002
"two",3,5.44099243702051e-05,0.006
"twoandahalffoot",1,1.8136641456735e-05,0.002
"twomey",1,1.8136641456735e-05,0.002
"twothirds",2,3.62732829134701e-05,0.002
"txrxing",2,3.62732829134701e-05,0.004
"tyers",1,1.8136641456735e-05,0.002
"tying",1,1.8136641456735e-05,0.002
"type",22,0.000399006112048171,0.036
"typecheckbox",1,1.8136641456735e-05,0.002
"typed",5,9.06832072836752e-05,0.01
"type f",1,1.8136641456735e-05,0.002
"typehidden",5,9.06832072836752e-05,0.002
"typeradio",2,3.62732829134701e-05,0.002
"types",4,7.25465658269402e-05,0.008
"typesubmit",1,1.8136641456735e-05,0.002
"typetext",1,1.8136641456735e-05,0.002
"typetextcss",5,9.06832072836752e-05,0.002
"typetrivialirrespective",1,1.8136641456735e-05,0.002
"typical",8,0.00014509313165388,0.016
"typically",6,0.00010881984874041,0.01
"typing",5,9.06832072836752e-05,0.008
"typo",1,1.8136641456735e-05,0.002
"ubiquitous",2,3.62732829134701e-05,0.002
"ubiquity",3,5.44099243702051e-05,0.006
"ucc",3,5.44099243702051e-05,0.002
"ucd",1,1.8136641456735e-05,0.002
"ucdsnmpdevel",4,7.25465658269402e-05,0.004
"ucdsnmputils",4,7.25465658269402e-05,0.004
"uci",3,5.44099243702051e-05,0.004
"ucis",1,1.8136641456735e-05,0.002
"udhay",3,5.44099243702051e-05,0.002
"uffington",4,7.25465658269402e-05,0.004
"uggly",1,1.8136641456735e-05,0.002
"ugly",3,5.44099243702051e-05,0.006
"uhhh",1,1.8136641456735e-05,0.002
"uid",1,1.8136641456735e-05,0.002
"ukers",1,1.8136641456735e-05,0.002
"ukp",2,3.62732829134701e-05,0.002
"ukraine",2,3.62732829134701e-05,0.002
"uks",2,3.62732829134701e-05,0.004
"ulises",2,3.62732829134701e-05,0.002
"ultimate",1,1.8136641456735e-05,0.002
"ultimately",2,3.62732829134701e-05,0.004
"ultracapacitors",2,3.62732829134701e-05,0.004
"ultraflat",1,1.8136641456735e-05,0.002
"ultralow",1,1.8136641456735e-05,0.002
"ultrasparc",1,1.8136641456735e-05,0.002
"ultrawideband",2,3.62732829134701e-05,0.002
"uly",1,1.8136641456735e-05,0.002
"unable",5,9.06832072836752e-05,0.01
"unaffected",1,1.8136641456735e-05,0.002
"unanswered",1,1.8136641456735e-05,0.002
"unauthorised",1,1.8136641456735e-05,0.002
"unavailable",2,3.62732829134701e-05,0.004
"unavoidablylawbreaking",1,1.8136641456735e-05,0.002
"unbelievable",1,1.8136641456735e-05,0.002
"unbiased",2,3.62732829134701e-05,0.004
"uncapped",1,1.8136641456735e-05,0.002
"uncertainties",1,1.8136641456735e-05,0.002
"uncivilized",2,3.62732829134701e-05,0.004
"unclaimed",1,1.8136641456735e-05,0.002
"uncle",1,1.8136641456735e-05,0.002
"uncomfortably",1,1.8136641456735e-05,0.002
"uncomment",1,1.8136641456735e-05,0.002
"uncommon",1,1.8136641456735e-05,0.002
"uncommunicative",1,1.8136641456735e-05,0.002
"uncompromising",1,1.8136641456735e-05,0.002
"unconditional",1,1.8136641456735e-05,0.002
"unconstitutional",1,1.8136641456735e-05,0.002
"uncooperative",1,1.8136641456735e-05,0.002
"uncountable",2,3.62732829134701e-05,0.004
"uncouth",1,1.8136641456735e-05,0.002
"uncovered",2,3.62732829134701e-05,0.002
"uncreative",1,1.8136641456735e-05,0.002
"undeciphered",2,3.62732829134701e-05,0.002
"undeclared",1,1.8136641456735e-05,0.002
"undeniable",1,1.8136641456735e-05,0.002
"under",2,3.62732829134701e-05,0.004
"undercurrent",1,1.8136641456735e-05,0.002
"undergraduate",2,3.62732829134701e-05,0.002
"undergraduates",3,5.44099243702051e-05,0.002
"underground",5,9.06832072836752e-05,0.006
"undergrowth",1,1.8136641456735e-05,0.002
"underlinecolorparamffffparambobmdbsinfocom",1,1.8136641456735e-05,0.002
"underlined",1,1.8136641456735e-05,0.002
"underlying",1,1.8136641456735e-05,0.002
"understand",22,0.000399006112048171,0.042
"understanding",7,0.000126956490197145,0.014
"understands",4,7.25465658269402e-05,0.004
"understatement",2,3.62732829134701e-05,0.004
"understood",1,1.8136641456735e-05,0.002
"undertook",1,1.8136641456735e-05,0.002
"underwater",2,3.62732829134701e-05,0.004
"underwear",1,1.8136641456735e-05,0.002
"underworld",1,1.8136641456735e-05,0.002
"underwrite",1,1.8136641456735e-05,0.002
"underwriting",11,0.000199503056024085,0.016
"undiscriminating",1,1.8136641456735e-05,0.002
"undoubtedly",4,7.25465658269402e-05,0.008
"undoubtledly",1,1.8136641456735e-05,0.002
"unduly",1,1.8136641456735e-05,0.002
"une",4,7.25465658269402e-05,0.004
"unearthed",1,1.8136641456735e-05,0.002
"unease",1,1.8136641456735e-05,0.002
"unecessarily",3,5.44099243702051e-05,0.006
"unelected",2,3.62732829134701e-05,0.002
"unemployed",1,1.8136641456735e-05,0.002
"unequivocally",1,1.8136641456735e-05,0.002
"unesco",1,1.8136641456735e-05,0.002
"uneventful",1,1.8136641456735e-05,0.002
"unexpected",3,5.44099243702051e-05,0.006
"unfailingly",5,9.06832072836752e-05,0.01
"unfairly",1,1.8136641456735e-05,0.002
"unfettered",2,3.62732829134701e-05,0.002
"unfiltered",1,1.8136641456735e-05,0.002
"unfortunate",1,1.8136641456735e-05,0.002
"unfortunately",10,0.00018136641456735,0.02
"unfortunet",1,1.8136641456735e-05,0.002
"unidentified",1,1.8136641456735e-05,0.002
"uninstallation",1,1.8136641456735e-05,0.002
"uninvited",1,1.8136641456735e-05,0.002
"union",3,5.44099243702051e-05,0.004
"union officials quickly responded that their members have been unloading military cargo throughout the day shutdown",1,1.8136641456735e-05,0.002
"union officials quickly
responded that their members have been unloading military cargo
throughout the day shutdown",1,1.8136641456735e-05,0.002
"unions",3,5.44099243702051e-05,0.002
"unique",1,1.8136641456735e-05,0.002
"unison",1,1.8136641456735e-05,0.002
"unit",7,0.000126956490197145,0.012
"united",8,0.00014509313165388,0.012
"units",1,1.8136641456735e-05,0.002
"universal",2,3.62732829134701e-05,0.004
"universe",6,0.00010881984874041,0.01
"universities",4,7.25465658269402e-05,0.006
